"Time (s) Run #1";"Angle, Ch 1+2 (rad) Run #1";"Angular Velocity, Ch 1+2 (rad/s) Run #1";"Angular Acceleration, Ch 1+2 (rad/s²) Run #1";"Position, Ch 1+2 (m) Run #1";"Velocity, Ch 1+2 (m/s) Run #1";"Acceleration, Ch 1+2 (m/s²) Run #1";"Angle, Ch 3+4 (rad) Run #1";"Angular Velocity, Ch 3+4 (rad/s) Run #1";"Angular Acceleration, Ch 3+4 (rad/s²) Run #1";"Position, Ch 3+4 (m) Run #1";"Velocity, Ch 3+4 (m/s) Run #1";"Acceleration, Ch 3+4 (m/s²) Run #1";"Output Voltage (V) Run #1";"Output Current (A) Run #1";"Time (s) Run #2";"Angle, Ch 1+2 (rad) Run #2";"Angular Velocity, Ch 1+2 (rad/s) Run #2";"Angular Acceleration, Ch 1+2 (rad/s²) Run #2";"Position, Ch 1+2 (m) Run #2";"Velocity, Ch 1+2 (m/s) Run #2";"Acceleration, Ch 1+2 (m/s²) Run #2";"Angle, Ch 3+4 (rad) Run #2";"Angular Velocity, Ch 3+4 (rad/s) Run #2";"Angular Acceleration, Ch 3+4 (rad/s²) Run #2";"Position, Ch 3+4 (m) Run #2";"Velocity, Ch 3+4 (m/s) Run #2";"Acceleration, Ch 3+4 (m/s²) Run #2";"Output Voltage (V) Run #2";"Output Current (A) Run #2";"Time (s) Run #3";"Angle, Ch 1+2 (rad) Run #3";"Angular Velocity, Ch 1+2 (rad/s) Run #3";"Angular Acceleration, Ch 1+2 (rad/s²) Run #3";"Position, Ch 1+2 (m) Run #3";"Velocity, Ch 1+2 (m/s) Run #3";"Acceleration, Ch 1+2 (m/s²) Run #3";"Angle, Ch 3+4 (rad) Run #3";"Angular Velocity, Ch 3+4 (rad/s) Run #3";"Angular Acceleration, Ch 3+4 (rad/s²) Run #3";"Position, Ch 3+4 (m) Run #3";"Velocity, Ch 3+4 (m/s) Run #3";"Acceleration, Ch 3+4 (m/s²) Run #3";"Output Voltage (V) Run #3";"Output Current (A) Run #3";"Time (s) Run #4";"Angle, Ch 1+2 (rad) Run #4";"Angular Velocity, Ch 1+2 (rad/s) Run #4";"Angular Acceleration, Ch 1+2 (rad/s²) Run #4";"Position, Ch 1+2 (m) Run #4";"Velocity, Ch 1+2 (m/s) Run #4";"Acceleration, Ch 1+2 (m/s²) Run #4";"Angle, Ch 3+4 (rad) Run #4";"Angular Velocity, Ch 3+4 (rad/s) Run #4";"Angular Acceleration, Ch 3+4 (rad/s²) Run #4";"Position, Ch 3+4 (m) Run #4";"Velocity, Ch 3+4 (m/s) Run #4";"Acceleration, Ch 3+4 (m/s²) Run #4";"Output Voltage (V) Run #4";"Output Current (A) Run #4";"Time (s) Run #5";"Angle, Ch 1+2 (rad) Run #5";"Angular Velocity, Ch 1+2 (rad/s) Run #5";"Angular Acceleration, Ch 1+2 (rad/s²) Run #5";"Position, Ch 1+2 (m) Run #5";"Velocity, Ch 1+2 (m/s) Run #5";"Acceleration, Ch 1+2 (m/s²) Run #5";"Angle, Ch 3+4 (rad) Run #5";"Angular Velocity, Ch 3+4 (rad/s) Run #5";"Angular Acceleration, Ch 3+4 (rad/s²) Run #5";"Position, Ch 3+4 (m) Run #5";"Velocity, Ch 3+4 (m/s) Run #5";"Acceleration, Ch 3+4 (m/s²) Run #5";"Output Voltage (V) Run #5";"Output Current (A) Run #5";"Time (s) Run #6";"Angle, Ch 1+2 (rad) Run #6";"Angular Velocity, Ch 1+2 (rad/s) Run #6";"Angular Acceleration, Ch 1+2 (rad/s²) Run #6";"Position, Ch 1+2 (m) Run #6";"Velocity, Ch 1+2 (m/s) Run #6";"Acceleration, Ch 1+2 (m/s²) Run #6";"Angle, Ch 3+4 (rad) Run #6";"Angular Velocity, Ch 3+4 (rad/s) Run #6";"Angular Acceleration, Ch 3+4 (rad/s²) Run #6";"Position, Ch 3+4 (m) Run #6";"Velocity, Ch 3+4 (m/s) Run #6";"Acceleration, Ch 3+4 (m/s²) Run #6";"Output Voltage (V) Run #6";"Output Current (A) Run #6";"Time (s) Run #7";"Angle, Ch 1+2 (rad) Run #7";"Angular Velocity, Ch 1+2 (rad/s) Run #7";"Angular Acceleration, Ch 1+2 (rad/s²) Run #7";"Position, Ch 1+2 (m) Run #7";"Velocity, Ch 1+2 (m/s) Run #7";"Acceleration, Ch 1+2 (m/s²) Run #7";"Angle, Ch 3+4 (rad) Run #7";"Angular Velocity, Ch 3+4 (rad/s) Run #7";"Angular Acceleration, Ch 3+4 (rad/s²) Run #7";"Position, Ch 3+4 (m) Run #7";"Velocity, Ch 3+4 (m/s) Run #7";"Acceleration, Ch 3+4 (m/s²) Run #7";"Output Voltage (V) Run #7";"Output Current (A) Run #7";"Time (s) Run #8";"Angle, Ch 1+2 (rad) Run #8";"Angular Velocity, Ch 1+2 (rad/s) Run #8";"Angular Acceleration, Ch 1+2 (rad/s²) Run #8";"Position, Ch 1+2 (m) Run #8";"Velocity, Ch 1+2 (m/s) Run #8";"Acceleration, Ch 1+2 (m/s²) Run #8";"Angle, Ch 3+4 (rad) Run #8";"Angular Velocity, Ch 3+4 (rad/s) Run #8";"Angular Acceleration, Ch 3+4 (rad/s²) Run #8";"Position, Ch 3+4 (m) Run #8";"Velocity, Ch 3+4 (m/s) Run #8";"Acceleration, Ch 3+4 (m/s²) Run #8";"Output Voltage (V) Run #8";"Output Current (A) Run #8";"Time (s) Run #9";"Angle, Ch 1+2 (rad) Run #9";"Angular Velocity, Ch 1+2 (rad/s) Run #9";"Angular Acceleration, Ch 1+2 (rad/s²) Run #9";"Position, Ch 1+2 (m) Run #9";"Velocity, Ch 1+2 (m/s) Run #9";"Acceleration, Ch 1+2 (m/s²) Run #9";"Angle, Ch 3+4 (rad) Run #9";"Angular Velocity, Ch 3+4 (rad/s) Run #9";"Angular Acceleration, Ch 3+4 (rad/s²) Run #9";"Position, Ch 3+4 (m) Run #9";"Velocity, Ch 3+4 (m/s) Run #9";"Acceleration, Ch 3+4 (m/s²) Run #9";"Output Voltage (V) Run #9";"Output Current (A) Run #9";"Time (s) Run #10";"Angle, Ch 1+2 (rad) Run #10";"Angular Velocity, Ch 1+2 (rad/s) Run #10";"Angular Acceleration, Ch 1+2 (rad/s²) Run #10";"Position, Ch 1+2 (m) Run #10";"Velocity, Ch 1+2 (m/s) Run #10";"Acceleration, Ch 1+2 (m/s²) Run #10";"Angle, Ch 3+4 (rad) Run #10";"Angular Velocity, Ch 3+4 (rad/s) Run #10";"Angular Acceleration, Ch 3+4 (rad/s²) Run #10";"Position, Ch 3+4 (m) Run #10";"Velocity, Ch 3+4 (m/s) Run #10";"Acceleration, Ch 3+4 (m/s²) Run #10";"Output Voltage (V) Run #10";"Output Current (A) Run #10"
6,450;-0,017;-3,200;5,624;-4,1667E-4;-0,076;0,134;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,450;-0,157;0,175;9,696;-0,0037;0,004;0,231;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,450;-0,192;1,745;10,472;-0,0046;0,042;0,250;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,450;-0,314;-3,142;7,369;-0,0075;-0,075;0,176;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,450;-0,175;1,454;1,745;-0,0042;0,035;0,042;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,450;-0,140;0,000;10,472;-0,0033;8,674E-18;0,250;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,450;1,134;7,970;-25,792;0,0271;0,190;-0,616;0,017;0,000;-0,194;4,1667E-4;0,000;-0,005;-0,005;0,006;6,450;-1,833;-3,723;35,488;-0,0437;-0,089;0,847;-0,017;-0,116;0,388;-4,1667E-4;-0,003;0,009;-0,005;0,006;6,450;-1,536;-5,934;30,640;-0,0367;-0,142;0,731;0,000;-0,116;-0,388;0,0000;-0,003;-0,009;-0,006;0,006;6,450;1,571;-6,749;-27,343;0,0375;-0,161;-0,653;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006
6,500;-0,175;-2,793;8,921;-0,0042;-0,067;0,213;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,500;-0,140;0,640;8,727;-0,0033;0,015;0,208;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,500;-0,087;2,211;8,145;-0,0021;0,053;0,194;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,500;-0,471;-2,676;10,472;-0,0112;-0,064;0,250;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,500;-0,105;1,513;-0,194;-0,0025;0,036;-0,005;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,500;-0,122;0,524;9,502;-0,0029;0,012;0,227;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;6,500;1,501;6,458;-33,355;0,0358;0,154;-0,796;0,017;0,000;0,000;4,1667E-4;0,000;0,000;-0,005;0,006;6,500;-1,990;-1,804;38,009;-0,0475;-0,043;0,907;-0,017;-0,058;0,776;-4,1667E-4;-0,001;0,019;-0,005;0,006;6,500;-1,798;-4,189;35,488;-0,0429;-0,100;0,847;-0,017;-0,116;0,388;-4,1667E-4;-0,003;0,009;-0,005;0,006;6,500;1,187;-8,029;-20,556;0,0283;-0,192;-0,491;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006
6,550;-0,297;-2,269;11,442;-0,0071;-0,054;0,273;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,550;-0,087;1,047;7,369;-0,0021;0,025;0,176;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,550;0,035;2,560;5,818;8,3333E-4;0,061;0,139;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,550;-0,593;-2,094;12,993;-0,0142;-0,050;0,310;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,550;-0,017;1,454;-2,327;-4,1667E-4;0,035;-0,056;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,550;-0,087;0,989;8,145;-0,0021;0,024;0,194;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,550;1,798;4,596;-39,173;0,0429;0,110;-0,935;0,017;0,000;0,000;4,1667E-4;0,000;0,000;-0,005;0,006;6,550;-2,025;0,175;38,009;-0,0483;0,004;0,907;-0,017;0,000;0,582;-4,1667E-4;0,000;0,014;-0,005;0,006;6,550;-1,955;-2,269;37,622;-0,0467;-0,054;0,898;-0,017;-0,058;0,776;-4,1667E-4;-0,001;0,019;-0,005;0,006;6,550;0,750;-8,901;-12,217;0,0179;-0,212;-0,292;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006
6,600;-0,401;-1,629;12,993;-0,0096;-0,039;0,310;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,600;-0,035;1,396;5,624;-8,3333E-4;0,033;0,134;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,600;0,175;2,793;3,491;0,0042;0,067;0,083;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,600;-0,681;-1,338;14,544;-0,0163;-0,032;0,347;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,600;0,052;1,280;-4,266;0,0012;0,031;-0,102;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,600;-0,017;1,338;6,400;-4,1667E-4;0,032;0,153;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,600;1,972;2,443;-42,082;0,0471;0,058;-1,005;0,017;0,000;0,000;4,1667E-4;0,000;0,000;-0,005;0,006;6,600;-1,955;2,094;35,488;-0,0467;0,050;0,847;-0,017;0,000;0,194;-4,1667E-4;0,000;0,005;-0,005;0,006;6,600;-2,025;-0,349;37,622;-0,0483;-0,008;0,898;-0,017;0,000;0,582;-4,1667E-4;0,000;0,014;-0,005;0,006;6,600;0,279;-9,250;-3,297;0,0067;-0,221;-0,079;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006
6,650;-0,471;-0,931;13,575;-0,0112;-0,022;0,324;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,650;0,052;1,629;3,297;0,0012;0,039;0,079;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,650;0,314;2,909;0,970;0,0075;0,069;0,023;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,650;-0,733;-0,582;14,932;-0,0175;-0,014;0,356;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,650;0,105;0,989;-5,430;0,0025;0,024;-0,130;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,650;0,052;1,629;4,460;0,0012;0,039;0,106;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,650;2,042;0,233;-41,500;0,0487;0,006;-0,991;0,017;0,000;0,000;4,1667E-4;0,000;0,000;-0,005;0,006;6,650;-1,815;3,782;31,222;-0,0433;0,090;0,745;-0,017;0,000;0,194;-4,1667E-4;0,000;0,005;-0,005;0,006;6,650;-1,990;1,513;36,070;-0,0475;0,036;0,861;-0,017;0,000;0,194;-4,1667E-4;0,000;0,005;-0,005;0,006;6,650;-0,192;-9,192;5,236;-0,0046;-0,219;0,125;0,000;0,000;-0,194;0,0000;0,000;-0,005;-0,005;0,006
6,700;-0,489;-0,233;13,187;-0,0117;-0,006;0,315;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,700;0,140;1,745;0,776;0,0033;0,042;0,019;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,700;0,471;2,909;-1,939;0,0112;0,069;-0,046;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,700;-0,733;0,175;14,157;-0,0175;0,004;0,338;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,700;0,157;0,698;-5,818;0,0037;0,017;-0,139;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,700;0,140;1,804;2,133;0,0033;0,043;0,051;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,700;1,990;-1,804;-38,009;0,0475;-0,043;-0,907;0,017;0,000;0,000;4,1667E-4;0,000;0,000;-0,005;0,006;6,700;-1,571;5,236;25,986;-0,0375;0,125;0,620;-0,017;0,000;0,582;-4,1667E-4;0,000;0,014;-0,005;0,006;6,700;-1,868;3,316;33,161;-0,0446;0,079;0,792;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;6,700;-0,646;-8,727;13,381;-0,0154;-0,208;0,319;0,000;0,000;-0,582;0,0000;0,000;-0,014;-0,005;0,006
6,750;-0,489;0,407;12,411;-0,0117;0,010;0,296;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,750;0,227;1,687;-1,357;0,0054;0,040;-0,032;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,750;0,611;2,734;-5,042;0,0146;0,065;-0,120;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,750;-0,716;0,873;12,605;-0,0171;0,021;0,301;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,750;0,175;0,407;-5,624;0,0042;0,010;-0,134;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,750;0,244;1,862;-0,388;0,0058;0,044;-0,009;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;6,750;1,850;-3,607;-33,161;0,0442;-0,086;-0,792;0,017;0,000;0,000;4,1667E-4;0,000;0,000;-0,005;0,006;6,750;-1,274;6,400;20,362;-0,0304;0,153;0,486;-0,017;0,058;0,776;-4,1667E-4;0,001;0,019;-0,005;0,006;6,750;-1,658;4,887;28,895;-0,0396;0,117;0,690;-0,017;0,000;0,194;-4,1667E-4;0,000;0,005;-0,005;0,006;6,750;-1,082;-7,854;21,332;-0,0258;-0,187;0,509;0,000;-0,058;-0,776;0,0000;-0,001;-0,019;-0,005;0,006
6,800;-0,454;0,989;11,442;-0,0108;0,024;0,273;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,800;0,314;1,571;-2,909;0,0075;0,037;-0,069;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,800;0,750;2,385;-8,145;0,0179;0,057;-0,194;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,800;-0,646;1,454;10,472;-0,0154;0,035;0,250;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,800;0,192;0,116;-5,236;0,0046;0,003;-0,125;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,800;0,332;1,745;-2,521;0,0079;0,042;-0,060;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,800;1,623;-5,120;-27,731;0,0387;-0,122;-0,662;0,017;0,000;0,000;4,1667E-4;0,000;0,000;-0,005;0,006;6,800;-0,925;7,272;14,157;-0,0221;0,174;0,338;-0,017;0,116;0,388;-4,1667E-4;0,003;0,009;-0,005;0,006;6,800;-1,361;6,225;23,465;-0,0325;0,149;0,560;-0,017;0,000;0,582;-4,1667E-4;0,000;0,014;-0,005;0,006;6,800;-1,449;-6,574;28,507;-0,0346;-0,157;0,681;0,000;-0,116;-0,388;0,0000;-0,003;-0,009;-0,005;0,006
6,850;-0,384;1,571;10,084;-0,0092;0,037;0,241;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,850;0,384;1,396;-4,072;0,0092;0,033;-0,097;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,850;0,855;1,920;-10,860;0,0204;0,046;-0,259;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,850;-0,559;1,920;8,339;-0,0133;0,046;0,199;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,850;0,192;-0,116;-4,654;0,0046;-0,003;-0,111;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,850;0,419;1,571;-4,072;0,0100;0,037;-0,097;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;6,850;1,326;-6,400;-21,720;0,0317;-0,153;-0,519;0,017;0,000;0,000;4,1667E-4;0,000;0,000;-0,005;0,006;6,850;-0,541;7,854;7,175;-0,0129;0,187;0,171;0,000;0,116;-0,388;0,0000;0,003;-0,009;-0,005;0,006;6,850;-1,030;7,272;17,065;-0,0246;0,174;0,407;-0,017;0,058;0,776;-4,1667E-4;0,001;0,019;-0,005;0,006;6,850;-1,745;-4,945;34,131;-0,0417;-0,118;0,815;-0,017;-0,116;0,388;-4,1667E-4;-0,003;0,009;-0,005;0,006
6,900;-0,297;2,036;8,145;-0,0071;0,049;0,194;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,900;0,454;1,164;-5,430;0,0108;0,028;-0,130;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,900;0,942;1,280;-12,799;0,0225;0,031;-0,306;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,900;-0,454;2,269;6,206;-0,0108;0,054;0,148;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,900;0,175;-0,349;-3,879;0,0042;-0,008;-0,093;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,900;0,489;1,338;-5,236;0,0117;0,032;-0,125;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,900;0,977;-7,330;-15,126;0,0233;-0,175;-0,361;0,017;0,000;0,000;4,1667E-4;0,000;0,000;-0,005;0,006;6,900;-0,122;8,029;-0,388;-0,0029;0,192;-0,009;0,000;0,058;-0,776;0,0000;0,001;-0,019;-0,005;0,006;6,900;-0,628;7,970;9,502;-0,0150;0,190;0,227;-0,017;0,116;0,388;-4,1667E-4;0,003;0,009;-0,005;0,006;6,900;-1,955;-3,083;37,622;-0,0467;-0,074;0,898;-0,017;-0,058;0,776;-4,1667E-4;-0,001;0,019;-0,005;0,006
6,950;-0,175;2,385;5,624;-0,0042;0,057;0,134;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,950;0,506;0,873;-6,787;0,0121;0,021;-0,162;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,950;0,995;0,582;-13,381;0,0237;0,014;-0,319;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,950;-0,332;2,560;3,491;-0,0079;0,061;0,083;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,950;0,157;-0,524;-2,715;0,0037;-0,012;-0,065;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;6,950;0,559;1,047;-6,400;0,0133;0,025;-0,153;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;6,950;0,576;-7,912;-8,145;0,0137;-0,189;-0,194;0,017;0,000;0,000;4,1667E-4;0,000;0,000;-0,005;0,006;6,950;0,279;7,796;-7,951;0,0067;0,186;-0,190;0,000;0,000;-0,582;0,0000;0,000;-0,014;-0,005;0,006;6,950;-0,209;8,261;1,357;-0,0050;0,197;0,032;0,000;0,116;-0,388;0,0000;0,003;-0,009;-0,005;0,006;6,950;-2,059;-1,105;38,785;-0,0492;-0,026;0,926;-0,017;0,000;0,582;-4,1667E-4;0,000;0,014;-0,005;0,006
7,000;-0,052;2,618;2,909;-0,0012;0,062;0,069;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;7,000;0,541;0,465;-7,563;0,0129;0,011;-0,181;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;7,000;0,995;-0,116;-12,217;0,0237;-0,003;-0,292;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;7,000;-0,192;2,676;-3,109E-14;-0,0046;0,064;-8,327E-16;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;7,000;0,122;-0,640;-1,164;0,0029;-0,015;-0,028;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;7,000;0,593;0,698;-7,369;0,0142;0,017;-0,176;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;7,000;0,175;-8,145;-1,164;0,0042;-0,194;-0,028;0,017;0,000;0,000;4,1667E-4;0,000;0,000;-0,005;0,006;7,000;0,663;7,214;-15,126;0,0158;0,172;-0,361;0,000;0,000;-0,194;0,0000;0,000;-0,005;-0,005;0,006;7,000;0,209;8,087;-6,593;0,0050;0,193;-0,157;0,000;0,058;-0,776;0,0000;0,001;-0,019;-0,005;0,006;7,000;-2,059;0,873;38,009;-0,0492;0,021;0,907;-0,017;0,000;0,194;-4,1667E-4;0,000;0,005;-0,005;0,006
7,050;0,087;2,676;3,553E-14;0,0021;0,064;9,021E-16;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;7,050;0,559;0,058;-7,175;0,0133;0,001;-0,171;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;7,050;0,977;-0,698;-10,084;0,0233;-0,017;-0,241;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;7,050;-0,052;2,560;-3,491;-0,0012;0,061;-0,083;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;7,050;0,087;-0,640;0,194;0,0021;-0,015;0,005;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;7,050;0,628;0,291;-7,757;0,0150;0,007;-0,185;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;7,050;-0,244;-8,029;6,012;-0,0058;-0,192;0,144;0,017;0,000;0,000;4,1667E-4;0,000;0,000;-0,005;0,006;7,050;1,012;6,283;-21,720;0,0242;0,150;-0,519;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;7,050;0,611;7,563;-13,769;0,0146;0,181;-0,329;0,000;0,000;-0,582;0,0000;0,000;-0,014;-0,005;0,006;7,050;-1,972;2,734;35,682;-0,0471;0,065;0,852;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006
7,100;0,227;2,618;-2,715;0,0054;0,062;-0,065;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;7,100;0,541;-0,291;-5,818;0,0129;-0,007;-0,139;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;7,100;0,925;-1,105;-7,951;0,0221;-0,026;-0,190;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;7,100;0,070;2,269;-6,206;0,0017;0,054;-0,148;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;7,100;0,052;-0,582;0,970;0,0012;-0,014;0,023;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;7,100;0,628;-0,116;-6,981;0,0150;-0,003;-0,167;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;7,100;-0,646;-7,563;13,381;-0,0154;-0,181;0,319;0,017;0,000;-0,194;4,1667E-4;0,000;-0,005;-0,005;0,006;7,100;1,309;5,003;-27,343;0,0312;0,119;-0,653;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;7,100;0,977;6,690;-20,168;0,0233;0,160;-0,481;0,000;0,000;-0,194;0,0000;0,000;-0,005;-0,005;0,006;7,100;-1,780;4,480;31,804;-0,0425;0,107;0,759;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006
7,150;0,349;2,385;-5,042;0,0083;0,057;-0,120;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;7,150;0,524;-0,524;-4,266;0,0125;-0,013;-0,102;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;7,150;0,855;-1,454;-6,206;0,0204;-0,035;-0,148;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;7,150;0,175;1,920;-8,145;0,0042;0,046;-0,194;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;7,150;0,035;-0,524;1,357;8,3333E-4;-0,013;0,032;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;7,150;0,611;-0,465;-5,236;0,0146;-0,011;-0,125;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;7,150;-1,012;-6,690;20,556;-0,0242;-0,160;0,491;0,017;0,000;-0,582;4,1667E-4;0,000;-0,014;-0,005;0,006;7,150;1,518;3,491;-31,416;0,0362;0,083;-0,750;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;7,150;1,292;5,527;-25,986;0,0308;0,132;-0,620;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;7,150;-1,518;5,992;26,180;-0,0362;0,143;0,625;-0,017;0,000;0,194;-4,1667E-4;0,000;0,005;-0,005;0,006
